Email Text,Email Type
"re : astros web site comments infants under the age of 2 that can rest in a parent ' s lap do not need tickets to games . webmasters at 12 : 17 pm 3 / 30 / 00 - 0600 , you wrote : > posted = thu 30 mar 2000 at 12 : 09 > subj = astros web site comments > mailto = twinspin @ astros . com > email = > namefield = daren farmer > email = dfarmer @ enron . com > city = spring , tx > comments = do i have to purchase a ticket for an infant ? > x = 48 > y = 7 >",Safe Email
- get a dell laptop computer free !,Phishing Email
"got a mortgage ? 6 . 25 30 yr fixed free instant quote djf dear homeowner , * 6 . 25 % 30 yr fixed rate mortgage interest rates are at their lowest point in 40 years ! we help you find the best rate for your situation by matching your needs with hundreds of lenders ! home improvement , refinance , second mortgage , home equity loans , and more ! even with less than perfect credit ! click here for a free quote ! lock in your low fixed rate today ano cost out of pocket ano obligation afree consultation aall credit grades accepted rates as low as 6 . 25 % won ' t stay this low forever click here * based on mortgage rate as of 5 - 15 - 02 as low as 6 . 25 % see lender for details h apply now and one of our lending partners will get back to you within 48 hours . click here ! to be removed please clicking here .",Phishing Email
"we sell regalis for an affordable price hi , regalis , also known as superviagra or cialis - half a pill lasts all weekend - has less sideeffects - has higher success rate now you can buy regalis , for over 70 % cheaper than the equivilent brand for sale in us we ship world wide , and no prescription is required ! ! even if you ' re not impotent , regalis will increase size , pleasure and power ! try it today you wont regret ! get it here : http : / / go - medz . com / sup / best regards , jeremy stones no thanks : http : / / go - medz . com / rr . php",Phishing Email
"just cents on the dollar : windows xp , office xp , norton system works , adobe , dreamweaver , corel - k 755 f 379 h 536 pw 51 at fraction of retail prices : adobe , dreamweaver , corel , windows xp , office xp , norton system works - o 258 gy 65 a must - see - http : / / swore . ebidkdeb . com / ? 2 h 47 ajy _ 6 dfxqyypluck no more - http : / / freedman . lmbgfaeh . com / autocracy ? 5 qda 7 sb 2 fac . n 5 bbarbour t 640 yj 78",Phishing Email
"tw expansion e prime would have interest in the following expansion plans : 1 . creating a cunningham / maddox connection directly from the linam plant : dave engbrock ( 303 - 308 - 6002 ) would have more information on this idea in terms of volume and rate commitments . 2 . increasing the cig / tumbleweed interconnect capacity from 40 , 000 to 60 , 000 : during the summer , e prime flowed up to 15 , 000 from cig into tw ' s pepl pool ; if this capacity were expanded , we might be able to get more supply off cig . the problem we had this summer was that at times the capacity was reduced to 25 , 000 due to operational reasons , and that was not enough room for all shippers . any additional supply that e prime brings in from this area will most likely go to shippers who already have firm transport to california , or e prime may be interested in shipping this to the waha area . 3 . e prime would be interested in 10 , 000 / d of capacity from nw pipeline to socal topock - - term could be anywhere from 1 to 2 years , rate would be the maximum rate . if you have any additional questions , please feel free to contact me at 303 - 308 - 6072 . kristi birdsall sr . gas marketing representative e prime , inc .",Safe Email
"Yes - great minds think alike. But even withput eval rules it would be very 
useful. It would allow us to respond quickly to spammer's tricks.Theo Van Dinter wrote:
> On Thu, Aug 22, 2002 at 07:27:52AM -0700, Marc Perkel wrote:
> 
>>Has anyone though of the idea of live updates of rules after release? The 
>>idea being that the user can run a cron job once a week or so and get the 
>>new default rule set. This would allow us to react faster to:
> 
> 
> I suggested this a few months ago.  I don't remember the details of what
> came out of it except that it would only be useful for non-eval rules
> since those require code changes.
> -------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel",Safe Email
"need a graphic artist ? come here . thinking of breathing new life into your business ? start from revamping its front - endlogo and visualidentity . we offer creative custom design of ioqos , stationery and web - sites . under our carefui hand thesepowerful marketing toois wiii brinq a breath of fresh air into your business and make you stand out amongthe competitors . you are just a ciick away from your future success . click here to see the sampies of our artwork , checkour prices and hot offers . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",Phishing Email
"books on latin linguistics john benjamins publishing would like to call your attention to the following titles in the field of latin linguistics : on latin linguistic and literary studies in honour of harm pinkster rodie risselada , jan r . de jong , a . machtelt bolkestein ( eds . ) 1996 xii , 202 pp . jc gieben , publisher us / canada only : cloth : 90 5063 137 1 price : $ 54 . 00 for further information via e-mail : service @ benjamins . com contents : bakkum , g . : capenate esu cil i2 . 476 , 6 = xi . 6707 , 6 , cil i2 . 2496 , 9 bolkestein , m . : free but not arbitrary : ' emotive ' word order in latin ? garcia - hernandez , b . : modificacion prefijal y regimen sintactico . el testimonio de arusiano mesio hengst , d . den : hidden polemics . ammianus ' digression on egypt ( res gestae 21 . 15-16 ) herman , j . : remarques sur l ' histoire du futur latin - et sur la prehistoire du futur roman kroon , c . & p . rose : atrociter corruptus ? the use of ' narrative ' tenses in ammianus marcellinus ' res gestae lavency , m . : rex qui fuit - rex qui esset - rex cum esset risselada r . : and now for something completely different ? temporal discourse markers : latin ' nunc ' and english ' now ' rosen , h . : ' eam vitam vivere quae est sola vita nominanda ' . reflections on cognate complements smolenaars , h . : ' on went the steed , on went the driver ' . an intertextual analysis of valerius flaccus ' argonautica ' 6 . 256-264 , statius ' thebias ' 7 . 632-639 and silius ' punica ' 7 . 667-679 . touratier , c . : les temps dans un recit ( virgile , ' ecloga ' 7 . 1-20 ) wisse , j . : the presence of zeno . the date of philodemus ' ' on rhetoric and the use of the ' citative ' and ' reproducing ' present in latin and greek . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - bernadette martinez - keck tel : ( 215 ) 836-1200 publicity / marketing fax : ( 215 ) 836-1204 john benjamins north america e-mail : bernie @ benjamins . com po box 27519 philadelphia pa 19118-0519 check out the john benjamins web site : http : / / www . benjamins . com",Safe Email
re : draft capital charge memo we ' ll probably get this implemented right when we stop generating margin calls . i vote we implement this on a retroactive basis !,Safe Email
re : 3 . 413 citations hm ! linguists agree with oscar wilde : the only thing worse than being talked about is not being talked about . ; - ),Safe Email
"reply a . s . a . p united trust bank limited 80 haymarket , london swly 4 te i am mr . alexander george , the account officer of mr . morris thompson who died in the plane crash of alaska airlines flight 261 which crashed on january 31 2000 along with his wife and only daughter ( who happens to be his next of kin ) . he has an account with us . you should read more about the crash on visiting this site ( s ) . since we got information about his death , we have been expecting his next of kin or relatives to come over and claim his money because we cannot release it unless somebody applies for it as next of kin or as a relative to the deceased as indicated in our banking guidelines . i was contacted by the executor of his will to find somebody that can stand in as his next of kin , so that the funds would not be trapped in our bank . all legal paper work will be taken care of by him ( the executor ) if you are favorably disposed to joing us in doing this , please respond as soon as possible . in the event you are not interested , i sincerely ask that you disregard this email and tell no one about it . i am very careful on truncating my banking career should you mention this to someoneelse . i hope you can be trusted in this regard . regards , alexander george",Phishing Email
"subliminally seduce women instantly ! ! win over any woman you want in less than an hour . = 20 guaranteed ! start dating women that until now were ' out of your league ' guaranteed ! i know it sounds too good to be true , but it is now = a0 possible for you = to achieve in minutes , what typically takes most men days , months , and sometimes even years to accomplish . . . seducing a woman ! skeptical ? read this . then visit our web site to learn the facts ! scientists worldwide agree that , in certain applications , subliminal = mind control can accomplish amazing things . you might have heard how in = the 1950s subliminal advertising was used in movie theaters to induce an = unnatural craving for popcorn and an unquenchable desire for coke . there are many types of subliminal thought control . = a0 certain = subliminal influence techniques work amazingly well , while others hardly work at = all ! if you do n't think modern subliminal technology can change your life , = think again ! for less than the cost of a single good meal you can = instantly and permanently change the way women treat you . guaranteed ! and the best part is that ( due to a legal loophole ) this is perfectly = legal ! if your luck with women has been anything other than great , find out the = facts by visiting our web site . once you have received and tested one of our audio tapes you will be = amazed ! do n't make the mistake of confusing the antiquated technology used in = the past with newly developed digital mastering techniques . we have = spent years developing computer enhanced techniques that enable us to = produce mood altering products that work on any woman , anywhere , = anytime . . . guaranteed ! you cannot turn women into mindless sex slaves with this or any other technology . you can , however , induce at will , natural urges that would = otherwise lie dormant . it is simply a fact that any natural human desire = such as sleep , hunger or sexual impulses can be greatly intensified by = using subliminal commands . when you play these recordings in the presence of any female who has a = normal sexual appetite , look out ! = a0 she won't know what has come over = her ! it is completely undetectable ! even women you barely know , when subjected to this invisible aphrodisiac = will find you more interesting and better looking . they will find = themselves mysteriously drawn and sexually attracted to you . = guaranteed ! ! each of our musical recordings comes with a second 'd emo ' tape ( free of = charge ) that has the subliminal messages brought forward for you to hear = loud and clear . do n't let your girlfriend hear this one ! warning : we have given you the opportunity to be more successful with any woman you choose . if you do not at least check out = the facts for yourself , you will only be cheating yourself out of happiness and romance . to find out more about these amazing tapes at our web site at : http : / / www . ivpco . com / ~ speccass / index . html or , if your mail reader supports hyper-links , click here if you have any problems accessing our main page , try our new mirror = site at : http : / / www . emptyshell . com mirror site * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * this message was sent by overseas internet promotions , inc . of miami . = if you have a product or service you want to market on the internet , = call us today @ 305-668 - 7502 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",Phishing Email
"eureka hey , check this . everythig at this site is free , and it 's actually stuff you use everyday ! coupons for food , dining , you name it . click this link and get a great gift just for taking a minute to "" see for youself "" http : / / ftw . nu go ahead , click it",Phishing Email
"l2 learning / cultural empathy a graduate student in education approached a colleague of mine with a query which linguist people may be able to help with . he is doing an evaluation of an exchange program with indonesia one object of which is to prepare more high school teachers of indonesia here in australia . he wondered if there is anything written on the correlation of degree of acquisition of an l2 with degree of empathy and participation in the culture of the l2 speakers . high involvement / skills might seem to be a good thing for teachers in both areas ; however negative aspects might be there . apparently there seems to be a correlation between development of good skills in the language and dropping out of teaching . could this be due to "" culture shock "" on return to australia of those who became most deeply immersed ? any references / ideas gratefully received . if there are a number , i could summarise . patrick mcconvell , anthropology , northrn territory university , po box 40146 , casuarina , nt 0811 , australia",Safe Email
"revision : eastrans nomination change effective 3 / 29 / 01 deliveries and redeliveries will still be 0 effective 3 / 29 / 01 at 9 : 00 am . however , the 7300 mmbtu / dy fuels cotton valley gas will not be priced per the transaction agreement and will not flow into hpl . - - - - - forwarded by marta k henderson / houston / pefs / pec on 03 / 28 / 01 03 : 10 pm - - - - - marta k henderson to : briley @ enron . com , carlos . j . rodriguez @ enron . com , connie wester / easttexas / pefs / pec @ pec , dfarmer @ enron . com , daniel c 03 / 28 / 01 rider / houston / pefs / pec @ pec , darrel f . bane / easttexas / pefs / pec @ pec , donna 08 : 07 am c . spencer / gcs / cec / pec @ pec , donna j dobb / houston / pefs / pec @ pec , john a . bretz / gcs / cec / pec @ pec , john c lehman / field / pefs / pec @ pec , julia a . urbanek / gcs / cec / pec @ pec , lee c . spivey / field / pefs / pec @ pec , michael r . cherry / easttexas / pefs / pec @ pec , poe reed / gcs / cec / pec @ pec , ronald c . douglas / gcs / cec / pec @ pec , sharon beemer / houston / pefs / pec @ pec , william e . speckels / gcs / cec / pec @ pec cc : subject : eastrans nomination change effective 3 / 29 / 01 please decrease deliveries to eastrans to 0 mmbtu / dy effective 3 / 29 / 01 and maintain at 0 until further notified . the redeliveries will be 0 as well . fuels cotton valley gas will be valued per paragraph 3 of the contract price ( per mmbtu ) section in the transaction agreement .",Safe Email
"iieo
Mortgage companies make you wait
      Mortgage companies make you wait...They Demand to Interview you...They 
      Intimidate you...They Humiliate you...And All of That is While 
      They Decide If They Even Want to Do Business With You...
We Turn the 
      Tables on Them...
      Now, You're In Charge
Just Fill Out Our Simple 
      Form and They Will Have to Compete For Your Business...      CLICK HERE FOR THE FORM
We have hundreds of loan 
      programs, including:
Refinance 
Debt Consolidation 
Home Improvement 
Second Mortgages 
Cash Out
Home Equity Loan
You can save Thousands Of Dollars 
          over the course of your loan with just a 1/4 of 1% Drop in your rate!
Â Â       CLICK HERE FOR THE FORM
You 
      will be contacted with an offer within 24 hours from the time you fill out 
      the form!
Please know that we do not want to send you information regarding our special offers if you do not wish to receive it.  If you would no longer like us to contact you or you feel that you have received this email in error, you may click here to unsubscribe.
xcps
",Phishing Email
"On Mon, Aug 12, 2002 at 08:05:58PM +0100, Nick Murtagh wrote:
> On Mon, 2002-08-12 at 19:56, Kenn Humborg wrote:
> > Well, you should consider 'break' inside a 'select' statement
> > to be part of the syntax, rather than a control flow modifier.
> 
> Why? When it comes down to the assembly level, it gets turned
> into some kind of jump instruction. Should I pretend I don't know
> this when I'm programming?I know that.  And no, you shouldn't.  But see below.> > A _mandatory_ part of the syntax, at that.
> 
> It's not mandatory. You can leave out the break, and the flow
> of control will continue to the next case. Which can be useful
> in certain circumstances.I know that, too.However, the discussion was tending towards
""don't use things like goto and break to alter flow of control
in your program"".  While not valid 100% of the time, it's a 
reasonable rule of thumb.  The idea is that, when looking at
code, it's easier to see how control moves through a 
function if your basic control blocks do all the work.  The
specific example of replacing a break in a while loop with
a modified while() expression shows this.  You only have to
look in one place to see when you'll run off the end of the
loop, not hunt through the whole loop.  (Although that particular
example wasn't really that good, since the extra test was 
adding on (... || done) and setting done = true in the loop.
Which is much the same as a break really.)The idea is to surprise the next programmer as little as 
possible when he sees the code.In a similar vein, having a break in every case of a select
block makes the flow much clearer.  Flow goes in, zero or 
one case blocks are executed and flows comes out the bottom.
Leaving out break statements breaks this assumption.My point is that, while there are a few situations where it
makes sense to leave out the breaks, I usually tend to 
consider the break at the end of each case more like the
brace at the end of the while block.  In fact, maybe it wouldn't have been a bad idea if the language
was designed such that the continue statement meant fall through
and break wasn't needed:   select (x) {
      case 1:
         /* do something - doesn't fall through */
      case 2:
         /* do something - falls through to next case*/
         continue;
      case 3:
         /* do something - doesn't fall through */
      default:
         /* do something - doesn't fall through */
   }Still, hindsight and all that.  Sigh.Later,
Kenn-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Safe Email
"> MSG_ID_ADDED_BY_MTA   (4.0 points)
> INVALID_MSGID         (1.8 points) 
> MSG_ID_ADDED_BY_MTA_2 (1.6 points)Here are the new scores in the 2.40 branch (they may change, but they
are better than before).score INVALID_MSGID                  1.226
score MSG_ID_ADDED_BY_MTA            1.696
score MSG_ID_ADDED_BY_MTA_2          0.532Total of 3.5 which is better than 7.4, I suppose.If they fixed their MSGID, it would help.  I suppose we could allow
comments without hurting spam detection too much, but I'm reluctant
(it's pretty bizarre to put a comment after the Message-ID header).Can you open a bugzilla ticket for this one?Dan
-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",Safe Email
query : melcuk ( melchuk ) does anybody know a working email ( or other ) address for igor melcuk ( melchuk ) ?,Safe Email
