Email Text,Email Type
"you have been asked to join bancuri the list owner of : "" bancuri "" has invited you to join their mailing list at listbot . you must reply to this message to join the list . = = simply reply with a blank message to join . = = the list owner has included the following welcome message : = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = vrei sa primesti in fiecare zi un e-mail cu cel mai tare banc al zilei ? tot ce trebuie sa faci , este sa te inscrii la lista de bancuri a celui mai tare site in domeniu : http : / / bancuri . hypermart . net vrei sa razi ? vrei sa te simti bine ? esti trist ? ti se pare ca nimic nu merge cum trebuie ? vino la adresa de mai sus si nu vei regreta . tarif 3 zambete / minut . web master = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = this verification message is used to confirm that we are able to send you mail , and protects you in case someone forges a subscription request in your name . if you believe this was a forged subscription request , ignore this message and you will not be added to the mailing list . if you are having problems using the reply function in your e-mail client , the address to respond to is : v - 8ea7f93f5be42d59 @ listbot . com listbot puts you in control , letting you manage all of your list subscriptions from a single web site . visit http : / / www . listbot . com / cgi-bin / subscriber if you wish to unsubscribe or manage your list subscription for this or other listbot lists . visit this list 's home page at : http : / / bancuri _ glume . listbot . com thanks ! sincerely , the listbot team part of the linkexchange family at http : / / www . linkexchange . com /",Phishing Email
"all credit is good hey bruce @ bruce - guenter . dyndns . org , you have been chosen to participate in an invitation only event ! are you currently paying over 3 % for your mortgage ? stop ! we can help you lower that today ! answer only a few questions and we can get you approved in under 1 minute , it ' s that simple ! more info here : aynhgh . com $ 332 , 000 loans are available for only $ 238 / month ! everyone is approved ! bad credit ? no problem ! we ' ll have you saving money in no time ! are you ready to save ? just fill out our short form : aynhgh . com see you later , mayer r . tim , vi mertensbreachye @ uymail . com twenty years from now you will be more disappointed by the things you didn ' t do than by the ones you did . so throw off the bowlines , sail away from the safe harbor . catch the trade winds in your sails . explore . dream . mark twain [ samuel langhornne clemens ] ( 1835 - 1910 ) . until that day , he could not hear the language differences . he asked for the computer every day by pointing to it . he was allowed to spend time each day on the noun program . one year later he was talking in full sentences and was staffed into normal preschool . . i am not missing surfing . . about life . about happiness there is only one success : to be able to spend your life in your own way , and not to give others absurd maddening claims upon it . - christopher darlington morley ( 1890 - 1957 ) . i am not enjoying skiing among the trees at the moment . .",Phishing Email
"hershey  s * vs . ghirardelli * get $ 100 in gifts by taking our survey now . - you can get $ 100 worth hershey ? s ® chocolate , ghirardelli ® chocolate or a $ 100 restaurant gift card just by taking our survey . . wpsvxakg",Phishing Email
"= ? utf - 8 ? q ? many tablets at 0 . 96 ? = = ? utf - 8 ? q ? euro per dose ? = have you ever cogitate how much an average human pays for his drugs ? painkillers , medicine to improve the choice of life , mass trim back medicine , and much more . we conduct you the equal drugs , the vegetable reading - the equivalent select , the same recipe at a greatly wise monetary value . ensure this",Phishing Email
"Sorry i know this is off topic:Ive recently gotton my hands on a mod chip for my PS2 and its needs to be
solderd into the PS2, but i have never solderd before and the guy i got it
off reccomended that i do not attempt to install it my self... if anyone can
do it or knows someone who can e-mail me at kiall@redpie.com. DO NOT REPLY
TO THIS LIST... once again sorry for the OT...Kiall Mac Innes-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",Safe Email
"enjoy having sex ! looking for a specific medication ? let us know what you need ! i am a human being , so nothing human is strange to me . it ' s not the voting that ' s democracy , it ' s the counting . it ' s important to begin a search on a full stomach . the noblest of men deserves not the weakest of women .",Phishing Email
"
If you are struggling with MS Access to manage your data, don't worry because Bill Gates agrees that ""Access is 
confusing"". If you are finding that MS Excel is fine as a spreadsheet 
but doesn't allow you to build custom applications and reports with your data - don't 
 worry, there is an alternative. The good news is that 1 million customers have found a 
  really good alternativeTry our 
database software that does not make you feel like a dummy for free. Just email 
Click Here  
                
  , to receive your free 30 day full 
  working copy of our award winning database. then you can decide foryourself. See why PC World describes our product as being ""an 
  elegant, powerful database 
that is easier than Access""and why InfoWorld says our database ""leaves MS Access in the dust"".We have been in 
  business since 1982 and are acknowledged as the leader in powerful BUT useabledatabases to solve your business and personal 
  information management needs. With this 
database you can easily: Manage scheduling, contacts, mailings 
  Organize billing, invoicing, receivables, payables 
  Track inventory, equipment and facilities 
  Manage customer information, service, 
  employee,medical, and school records 
  Keep track and report on projects, maintenance andÂ Â much more... To 
  be removed from this list Click Here",Phishing Email
"re : credit trading brought to you by bryan seyfried ted , i ' m happy to sign off on the basis discussed with bryan at the end of last week and outlined in the attached memo . regards fernley from : ted murphy 08 / 02 / 2000 22 : 16 to : steve w young / lon / ect @ ect , fernley dyson / lon / ect @ ect , michael r brown / lon / ect @ ect , william s bradford / hou / ect @ ect , john sherriff / lon / ect @ ect , vince j kaminski / hou / ect @ ect cc : rick buy subject : credit trading brought to you by bryan seyfried my understanding is that bryan will be in houston to present his strategy regarding credit trading for approval under an interim trading policy - signed off by jeff and rick . before making any recommendation to jeff , rick wants to be sure that the people on the list above are comfortable with the activity and will be willing to signoff on the approval . given that bryan will be physically here , i am requesting that you e - mail your concurrence to me no later than tommorrow . otherwise rac will not present to jeff for approval . thank you for your help in puttting this together and making it a success ! ted",Safe Email
"logic , language , and information / students the esslli ' 99 student session august 9-20 , 1999 , utrecht , the netherlands deadline : march 15th , 1999 http : / / www-ensais . u-strasbg . fr / todirascu / esslli-fr . html we are pleased to announce the student session of the 11th european summer school in logic , language and information ( esslli ' 99 ) organized by the university of utrecht under the auspices of the european association for language , logic and information ( folli ) and located at the university of utrecht in august 1999 . we will welcome submission of papers for presentation at the esslli ' 99 student session and appearance in the proceedings . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = purpose : this is going to be the fourth esslli student session and it will provide , like the other editions , an opportunity for esslli participants who are students to present their own work in progress and get feedback from their colleagues and fellow-students . it is desired that papers presenting creative and innovative ideas will be submitted . the esslli ' 99 student session encourages submissions from students at any level , from undergraduates - before completion of the master thesis as well as postgraduates - before completion of the phd degree . we will not accept papers co-authored by non-students . as in the previous editions , the esslli ' 99 student session will consist of paper presentations . the esslli ' 99 student session has its own timeslot in the school 's schedule : 60 minutes every day for two weeks , provided that a sufficient number of good quality papers is accepted . each presentation will last 30 minutes ( including 10 minutes of discussion ) . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = requirements : the student session papers should describe original , unpublished work , completed or in progress that demonstrates insight , creativity , and promise . no previously published papers should be submitted . papers will cover topics within the six esslli subject areas ( logic , linguistics , computation , logic&linguistics , logic&computation , linguistics&computation ) . the accepted papers will be published in the esslli ' 99 student session proceedings , which will be made available during esslli ' 99 , together with the readers of the courses . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = format of submission : student authors should submit an anonymous extended abstract headed by the paper title , not to exceed 5 pages of length exclusive of references and a separate identification page ( see below ) . note that the length of the full papers will not be allowed to exceed 10 pages . since reviewing will be blind , the body of the abstract should omit author names and addresses . furthermore , self-references that reveal the author 's identity ( e . g . , "" we previously showed ( smith , 1991 ) . . . "" ) should be avoided . it is possible to use instead references like "" smith ( 1991 ) previously showed . . . "" . to identify each paper , a separate identification page should be supplied containing the paper 's title , the name ( s ) of the author ( s ) , the author ( s ) s ' affiliation and complete address ( s ) a short ( 5 lines ) summary and a specification of the subject area to which the paper belongs . the subject areas considered are : logic , linguistics , computation , logic&linguistics , logic&computation , and linguistics & computation . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = media of submission and formatting requirements : the student authors should submit their papers electronically to : amalia @ liia . u-strasbg . fr amalia @ thor . infoiasi . ro for any submission a plain ascii text version of the identification page should be sent separately by email , using the following format : title : < title > author : < name of the first author > address : < affiliation and address of first author > . . . author : < name of the last author > address : < affiliation and address of last author > short summary ( 5 lines ) : < summary > subject area ( one of ) : logic | linguistics | computation | logic and linguistics | logic and computation | linguistics and computation please always submit the identification page in a separate message . the submission should be in one of the following formats : - self - contained latex source ( the most encouraged ) - postscript - ascii text you can find more information about submission requirements at : http : / / www-ensais . u-strasbg . fr / liia / todirascu / esslli-fr . html = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = esslli ' 99 student session information : in order to present a paper at esslli ' 99 student session , every student author has to register as a participant at esslli ' 99 . however , authors of accepted papers will be eligible for a reduced registration fee . for all information concerning esslli ' 99 please consult the esslli ' 99 web site : http : / / esslli . let . uu . nl = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = important dates : deadline for submission : march 15 , 1999 notifications : may 16 , 1999 final version due : june 15 , 1999 esslli ' 99 student session : august 9-20 , 1999 = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = programme committee for the esslli ' 99 student session : chairwoman : amalia todirascu ( university "" al . i . cuza "" of iasi and ensais strasbourg ) area co-chairs : - language and computation : richard moot ( university of utrecht ) - computation : dirk nowotka ( turku center for computer science ) - logic : quintijn puite ( university of utrecht ) - language : esther kraak ( university of utrecht ) - logic and computation : catherine piliere ( uhp-loria , nancy ) - logic and language : fabien reniers ( university of utrecht ) if you have specific questions about the student session please do not hesitate to contact the chair . amalia @ liia . u-strasbg . fr amalia @ thor . infoiasi . ro computer science department university "" al . i . cuza "" of iasi 16 , berthelot str . iasi 6600 romania and ( until 17th december 1998 ) laboratoire d ' informatique et d ' intelligence artificielle ecole nationale suprieure des arts et d ' industrie strasbourg 24 , bd . de la victoire 67084 strasbourg cedex france",Safe Email
"pa and eta topics a conference call has been scheduled for monday , january 7 th for 10 : 30 am to discuss the pa and eta topics with enron . below is the information for the conference call : toll free number : 888 - 780 - 9655 passcode : eta leader : richard stuckey confirm : 656118 any questions , contact debra kimmel at 212 - 723 - 9472 thanks , debra",Safe Email
"At 3:39 PM -0500 8/21/02, Rice, MA Mark (6750 wrote:
>I get hit with these probes or ""Rumplestiltskin attacks"" too.
>Justin, could you explain what a ""LART"" is?  I've seen that term used on
>this list before...Sure.  I described it the way I understand it to another person off 
list a little while ago.
It has a couple different definitions.  The most common is Luser 
[sic] Attitude Readjustment Tool.  It was first used to describe the 
reporting of spam to ISPs that didn't think spam was bad.  Their 
attitude needed a little readjusting.  It has since taken on the 
generic meaning of reporting email/security incidents to the 
appropriate parties.  Somewhere the definition is online.  I can't 
seem to find the page though.
LART is about as good a word as any to describe reporting 
Rumplestiltskin attacks.  Come to think of it, I generally get a much 
better response to spam LARTs than I do to LARTs for other things. 
I'm always careful to say in the LART that the massive amounts probes 
on our system disrupted service to our customers and that we 
therefore consider it a DoS attack.  That tends to ellict a better 
response.  I also either include a log snippet in the email or I dump 
it to a file and make it accessible on a web server with other logs 
of hosts that abused our mail server.  That helps too. :)Justin
-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",Safe Email
"Hi all,I have a debian machine with an external ISDN terminal adapter, which 
I'm trying to get to dial a Cisco 3600 running CHAP. wvdial on Red Hat 
copes fine with this. However, I get the same results if i use pon or 
wvdial on Debian: pppd negotiation is detected, pppd is started -- and 
I'm never assigned an IP address.Looking at the logs on the Cisco, I see that in place of the username I 
seem to be transmitting a six-digit hex number. e.g.:Aug  8 23:35:00.311 UTC+1: %ISDN-6-CONNECT: Interface Serial0/0:19 is 
now connected to  19eb85The last entry should be my dialup username. (Substitute incoming phone 
number for ).Any ideas what I'm doing wrong?Cheers,
Dave
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Safe Email
"tape drives ( internal charset = us - ascii "" > t o d a y ' s s p e c i a l visit : http : / www . computron - me . com for deals ! storage products travan / ide internal external media 10 / 20 gb tape drive ( ide ) $ 112 . 50 n / a $ 26 . 40 20 / 40 gb tape drive ( ide ) $ 362 . 50 n / a $ 53 . 00 dat / dds internal external media 4 / 8 gb tape drive ( scsi ) $ 99 . 00 $ 175 . 00 $ 3 . 50 12 / 24 gb tape drive ( scsi ) $ 325 . 00 $ 424 . 00 $ 5 . 00 20 / 40 gb tape drive ( scsi ) $ 348 . 00 $ 455 . 00 $ 10 . 00 dlt internal external media 20 / 40 gb tape drive ( scsi ) $ 487 . 00 $ 593 . 00 $ 27 . 80 35 / 70 gb tape drive ( scsi ) $ 912 . 00 $ 1090 . 00 $ 27 . 80 40 / 80 gb tape drive ( scsi ) $ 455 . 00 $ 593 . 00 $ 27 . 80 ait internal external media 35 / 70 gb tape drive $ 350 . 00 $ 482 . 00 $ 54 . 40 50 / 100 gb tape drive $ 875 . 00 $ 1050 . 00 $ 70 . 00 ultrium internal external media 100 / 200 gb tape drive $ 1775 . 00 $ 1894 . 00 $ 34 . 35 200 / 400 gb tape drive $ 2955 . 00 $ 3185 . 00 $ 84 . 40 sdlt internal external media 110 / 220 gb tape drive $ 1274 . 00 $ 1438 . 00 $ 62 . 95 160 / 320 gb tape drive sold $ 2937 . 00 $ 62 . 95 your one stop distributorjebel ali duty free zonewww . computron - me . com for latest clearance sale listing contact our sales department . only limited quantities available on selected specials ! ! ! ! for further details please send your enquiries to : sales @ computron - me . comor contact via www . computron - me . com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony - - - - - - - and lots more ! ! ! if you have any complaints / suggestions contact : customerservice @ computron - me . com tel + 971 4 8834464 all prices in u . s . dollars , ex - works , fax + 971 4 8834454 jebel ali duty free zone www . computron - me . com prices and availability subject to change usa - canada u . a . e . without notice . to receive our special offers in plain text format reply to this mail with the request * for export only * this email can not be considered spam as long as we include : contact information remove instructions . this message is intended for dealer and resellers only . if you have somehow gotten on this list in error , or for any other reason would like to be removed , please reply with "" remove "" in the subject line of your message . this message is being sent to you in compliance with the federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii passed by the 105 th u . s . congress . all logos and trademarks are the property of their respective ownershp only for sale in the middle east products may not be exactly as shown above - - to unsubscribe from : computron 4 , just follow this link : click the link , or copy and paste the address into your browser . please give it atleast 48 hours for unsubscription to be effective .",Phishing Email
"URL: http://www.newsisfree.com/click/-3,8251868,1440/
Date: Not suppliedTechnical problems beat a transatlantic record attempt, as the weather beats an 
altitude record attempt - for now
",Safe Email
"windows xp & office xp - > $ 80 . neutrality initializers teach east might . from , pay , every they . wall act , here . left quite which has , night . spell , able , hope , mark . an lot operate red fast excite . problem energy through egg prepare dance . why us , base be . sound key , broke moment mean . cover have , boy hot , correct , three .",Phishing Email
"On Thu, Jul 18, 2002 at 11:13:24PM +0100, John Gay wrote:> kdebase took just under 46 hours. I've got lots of grief from the wife for 
> the computer running 'round the clock this week. The rest of KDE should build Tell her that the computer is less likely to fail if it's never turned off
so you won't need to be spending money on repairs, and that this offsets the
electricity costs.This has the advantage of actually being true (well, up to the , anyway) :-)Niall-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Safe Email
"re : garp credit derivatives discussion group vince first meeting will be dec 11 or 12 at west deutche landesbank , ny . look for phone - in details next week . - - - - - original message - - - - - from : vince . j . kaminski @ enron . com [ mailto : vince . j . kaminski @ enron . com ] sent : friday , december 01 , 2000 10 : 24 am to : garpnyl @ home . com cc : vince . j . kaminski @ enron . com subject : re : garp credit derivatives discussion group philip , thanks for keeping me in mind . yes , i would be interested . vince "" philip merrill "" on 11 / 30 / 2000 04 : 47 : 20 pm please respond to to : cc : subject : garp credit derivatives discussion group vince we are starting a credit derivatives discussion group in new york . is this something you would be interested in ? like fas 133 an 800 - call - in number will be provided for houston participants . our first meeting will be in a week or so . regards , philip merrill garp regional director , new york 973 - 258 - 1540",Safe Email
