Email Text,Email Type
start date : 12 / 25 / 01 ; hourahead hour : 18 ; start date : 12 / 25 / 01 ; hourahead hour : 18 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001122518 . txt,Safe Email
"URL: http://boingboing.net/#85490332
Date: Not suppliedJust a reminder: I'm speaking at the University of Texas at Austin at 7PM this 
Friday -- giving a talk on Hollywood's legislative agenda, sponsored by 
EFF-Austin, ACTLab, and ACLU-Texas. Love to see you there! Link[1] Discuss[2][1] http://effaustin.org/cory.html
[2] http://www.quicktopic.com/boing/H/DQswgUPGs5Y
",Safe Email
"fw : confirmation - - - - - original message - - - - - from : lohman , tk sent : thursday , march 14 , 2002 8 : 53 am to : schoolcraft , darrell ; moore , jan ; moseley , debbie ; ward , linda ; mulligan , amy ; strohmeyer , vincent cc : watson , kimberly subject : confirmation",Safe Email
"
______________________________________________________________________
______________________________________________________________________LOWEST RATES IN 45 YEARS -
FILL OUT OUR SHORT APPLICATION FOR AN UNBELIEVABLE 3.50 - 5.0 % MORTGAGE
(APR)  () HOME REFINANCING
  () HOME IMPROVEMENT
  () DEBT-CONSOLIDATION
  () CASH-OUTPlease Click HERE
for our short application.The following are NO problem and will not stop you from getting the
financing you need:  *** Can't show income
  *** Self-Employed
  *** Credit Problems
  *** Recent Bankruptcy
  *** Unconventional LoanWe are a direct lender and we have hundreds of loan programs available.
If we don't have a program that works for you, we have hundreds of wholesale
relationships with other lenders. So no matter which of our
50 states you live in, we likely have a program that could meet your
needs.Please Click HERE
for our short application.* We DO NOT resell or disseminate your email address. You are NOT
required to enter your SSN. This is a legitimate offer from legitimate
mortgage companies.======================================================================
Note: We are licensed in all 50 U.S. States.
======================================================================To be REMOVED from future mailings click HERE.We will NEVER intentionally email you again. Thank You.______________________________________________________________________
______________________________________________________________________
.........................................",Phishing Email
"california power 1 / 19 / 00 executive summary : sb - 7 x gives dept . of water and resources given legislative authority to undertake short - term power purchases with no price cap through feb . 2 nd new legislation ( ab - 1 x and sb - 6 x ) would seek ( 1 ) long - term contracts with 5 . 5 cent cap and ( 2 ) creation of california power and conservation financing authority the long - term contracts proposed in ab - 1 x are likely to be subject to significant amendment and renegotiation prior to the feb . 2 nd expiration of sb - 7 x . the authority proposed in sb - 6 x would have bond issuance powers to finance new generation capacity and conservation measures negotiations under way on using bond authority for a utility bailout - - utilities and state government split over debt obligations of utility parents state borrowing plans and power purchases create credit risks for state treasury ; socal edison misses more payments bush administration opposes price caps , but is supporting state efforts to split pg we believe he then could be willing to guarantee or issue bonds to deal with the rest . as one very senior california political leader explained , getting the utility holding companies to eat a substantial part of the debt they owe themselves is the key to solving the back debt problem without provoking widespread public outrage about a "" bailout "" of private price - gouging companies with taxpayer money . since 75 % of californians currently blame the utilities and the puc for this crisis ( and only 10 % blame davis ) , this is a crucial political stance for the governor . but , of course , absorbing anything like $ 6 billion in debt would be quite a shock to the seemingly healthy holding company and power - generating branches of the two utilities , and they began spreading the word that they were quite willing to accept bankruptcy . thus by mid - week , both sides had pushed themselves toward a resolution in federal bankruptcy court that would be a worst case solution for all sides : the country ' s economy would suffer from the resulting credit shock , the governor ' s political future would suffer from the electricity rate increases almost certain to be mandated by a bankruptcy judge , while most private sector legal authorities believe the utilities corporate holding structure would ultimately be breached during bankruptcy procedures and they would end up having to absorb some significant amount of the debt in the end . in addition , they would most likely face a state government determined to use state powers of condemnation to enter the power business in a major way . senator burton ' s sb 6 x legislation will strengthen those powers dramatically to make this point quite explicit . it would set up a "" california power and conservation financing authority , "" with the power to issue bonds and invoke eminent domain . it would finance new power plants , and "" consider the feasibility and public interest of the state acquiring , operating , and maintaining transmission facilities currently owned by investor - owned and municipal utilities . "" as we write this , all sides are trying to construct a path back down from the bankruptcy ledge to safe ground , and there is no question the tone has shifted in the last 24 hours from macho confrontation to "" maybe we ' ve run this thing out as far as we can . "" but as we have noted , the chance for miscalculation is still quite high . there is no solution agreed to at this time , the stand - off over how much debt the state government will absorb versus the utilities ' holding company is continuing , and the technical fact of default still makes it possible for some bank to trigger bankruptcy by demanding immediate accelerated payment . 5 . default update - thursday socal edison - $ 215 million default to california power exchange . after edison failed to make a $ 215 m electricity payment yesterday , the california power authority began seizing long - term contacts and reselling them to recoup some of the money owed to generators . pg & e said it expects its trading privileges at the cal . power authority to be suspended today , leaving them with only its generation from nuclear and hydroelectric sources . while the ongoing wave of defaults has severely restricted pg & e ' s and socal ' s ability to buy power , the department of water and resources will be able to pick up some of the slack , at least in the very short - term . the state itself may be getting into risky credit territory . the proposed california public power authority would borrow in the neighborhood of $ 1 . 3 billion from the state general fund in advance of this year ' s expected fiscal surplus , with the loan to be repaid by the authority from expected future revenues . with near - bankrupt utilities and a freeze on rate hikes , it is unclear where the revenues would come from . the amount borrowed and terms of repayment will be no doubt examined very carefully by the bond rating agencies . 5 . bush policies as we reported on wednesday , the bush administration continues to demonstrate little interest in getting involved in the california crisis . president - elect bush surprised state leaders yesterday with his comments , which essentially said that excessive environmental regulation was the root of the current supply shortage . bush and his top officials appear to be unanimously opposed to long - term price caps . however , there is one issue of considerable importance to the administration , according to a source close to a top bush economic advisor . there is significant concern that pg & e ' s credit problems could cause gas suppliers to stop shipments of gas through pg & e ' s pipeline . the risk would be that the pipeline could "" go dry "" , causing significant and possibly dangerous disruptions in california residences and businesses . to prevent this problem , bush is working with davis on a proposal to split pg & e into separate gas and electric companies . the gas company would be solvent , but the electric company would go immediately into ch . 11 following significant defaults .",Safe Email
"gt symposium on qcf , april 7 please share the following announcement with your associates . georgia institute of technology symposium on quantitative and computational finance friday , april 7 th , 2000 auditorium of marc bldg . on the georgia tech campus sponsored by the dupree college of management , the college of engineering school of industrial and systems engineering , and the college of sciences school of mathematics . program : 12 : 30 - 12 : 40 welcome michael thomas , provost of georgia tech 12 : 40 - 12 : 45 introduction of the first speaker 12 : 45 - 1 : 30 walter j . muller iii , bank of america "" interest rate models for pricing fixed income securities "" 1 : 30 - 1 : 40 q & a and introduction of the second speaker 1 : 40 - 2 : 25 steven l . allen , chase manhattan bank "" management of market risk - - what can we learn from the experiences of 1997 and 1998 ? "" 2 : 25 - 2 : 45 break 2 : 45 - 2 : 50 introduction of the third speaker 2 : 50 - 3 : 35 billy thornton , invesco capital management "" optimal portfolio construction and risk control "" 3 : 35 - 3 : 45 q & a and introduction of the fourth speaker 3 : 45 - 4 : 30 ron dembo , algorithmics , inc . "" measuring the risk of a large financial institution "" 4 : 30 - 4 : 40 q & a and introduction of the fifth speaker 4 : 40 - 5 : 25 alexander eydeland , southern company energy marketing l . p . "" energy derivatives "" 5 : 25 - 5 : 40 closing / extra time 5 : 45 - 6 : 30 reception short biographies of the speakers are given below . registration : there is no charge for attendance at the symposium . however , space is limited , so we do encourage you to let us know that you will be attending . please send the following information before wednesday , april 5 , 2000 . conference : "" qcf "" first name : last name : company / institution : department : address : city : state / province : zip / postal code : phone : fax : email : to robert kertz e - mail : kertz @ math . gatech . edu fax : 404 - 894 - 4409 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * lodging : you can make your own hotel arrangements with one of the many hotels in town . some hotels close by tech ' s campus are : holiday inn express ( 404 - 881 - 0881 ) , days inn , 683 peachtree street ( 404 - 874 - 9200 ) , renaissance hotel , w . peachtree street ( 404 - 881 - 6000 ) , marriott courtyard , 1132 techwood drive ( 404 - 607 - 1112 ) , and regency suites , 975 west peachtree street ( 404 - 876 - 5003 ) . in all cases , ask about the georgia tech rate . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * location : the conference will be held in the first floor auditorium of the manufacturing research center ( marc bldg . ) , 813 ferst drive , on the georgia tech campus in atlanta , georgia . map : a map of campus can be found on the web at http : / / gtalumni . org . the conference is in the manufacturing research center ( # 126 on the map ) , which is the rectangular building directly north of the groseclose building ( # 56 on the map ) and the instructional center ( # 55 on the map ) . directions : ( additonal directions can be found at the website associated with the marc building ) by marta : take the north - south marta train ( $ 1 . 50 ) to the north avenue exit . the station is on the northeast corner of west peachtree and north avenue . walk west along north avenue past the varsity and over the expressway . after the football stadium , take the steps up and enter the campus . walk diagonally across the campus and ask some students where to find the manufacturing research center . by car , if you are entering atlanta from i - 20 or while traveling north on i - 75 or i - 85 : i - 75 and i - 85 merge in atlanta to form i - 75 / 85 . ( if you are on i - 20 , go north on i - 75 / 85 in the center of atlanta . ) exit the expressway at exit 100 which is the spring street and west peachtree street exit . turn left at the second light onto west peachtree street . turn left at the first light onto north avenue . travel west on north avenue and follow the signs to the "" center for the arts "" . these signs will ask you to turn right onto tech parkway which is the second traffic light along the gt campus , then turn right at the first light , and then you are forced to turn either right or left onto ferst drive . now go to the parking directions section below . by car , if you are entering atlanta while traveling south on i - 75 or i - 85 : i - 75 and i - 85 merge in atlanta to form i - 75 / 85 . exit the expressway at exit 100 which is the north avenue exit . turn right at the top of the ramp onto north avenue . travel west on north avenue and follow the signs to the "" center for the arts . "" these signs will ask you to turn right onto tech parkway which is the second traffic light along the gt campus , then turn right at the first light , and then you are forced to turn either right or left onto ferst drive . now go to the parking directions section below . parking directions : turn right onto ferst street , then turn left into the student center driveway which is the second driveway on your left . there is a fee of $ 4 . walk north past the instructional center to the manufacturing research center . for further information , please contact professor robert kertz by email at kertz @ math . gatech , edu , by fax at 404 - 894 - 4409 , by phone at 404 - 894 - 4311 or by regular mail at professor robert kertz school of mathematics georgia institute of technology atlanta , ga 30332 - 0160 . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * biographies of speakers steven l . allen managing director , market risk management for derivatives chase manhattan bank , new york steve allen is a managing director in the market risk management group of the chase manhattan bank , heading the derivatives product team . he began his career in 1967 with chase , where his assignments included deputy director of management science and manager of modeling and systems for the asset - liability committee . from 1981 through 1991 , he was director of research for chase ' s trading activities , in charge of the development of models and analytics . his risk management career began in 1991 with the north american division of union bank of switzerland , where he was market risk manager for fixed income products . he took his current position in 1995 with chemical bank , rejoining chase by benefit of merger . steve studied mathematics as an undergraduate at columbia college and as a graduate student at new york university ' s courant institute . he currently teaches risk management in the masters program in mathematics in finance at courant . he is co - author of "" valuing fixed income investments and derivative securities "" . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * ron s . dembo president and chief executive officer algorithmics , inc . toronto ron dembo is president and chief executive officer of algorithmics , inc . , a leading provider of innovative enterprise - wide financial risk management software , which he founded in 1989 . before founding algorithmics , he created and managed a group at goldman sachs responsible for fixed income optimization modeling . prior to that , he held several positions in academia . from 1976 to 1986 , he served as an assistant and associate professor of operations research in computer science at yale university , and as a visiting professor for operations research at the massachusetts institute of technology . dr . dembo obtained a ph . d . in operations research from the university of waterloo , ontario ( 1975 ) . he has written and published over 50 technical papers on finance and mathematical optimization and holds two patents for portfolio replication . his latest book on risk , "" seeing tomorrow : weighing financial risk in everyday life , which he co - authored with andrew freeman , was published in may 1998 by wiley in the u . s . in october of 1998 , dr . dembo was honored with ernst model review ; and price verification . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * billy thornton director of quantitative research invesco capital management 1360 peachtree street atlanta , ga 30309 billy thornton is a partner at invesco and director in the quantitative research group . billy began his career in 1979 as a management consultant at andersen consulting , before joining bellsouth as a regulatory economic analyst in 1981 . billy next moved into academia as a finance professor teaching corporate finance for the undergraduate , graduate and executive programs at goizueta school of business , emory university . while a professor at emory , he spent a year as a visiting scholar at the federal reserve bank of atlanta researching special projects . continuing to teach corporate finance , billy joined clark atlanta university in 1995 . during this time , he also worked as a consultant with watson wyatt worldwide performing asset allocation consulting , and executive education and training . billy joined invesco in 1998 to head invesco ' s department of quantitative research . his team of analysts performs statistical modeling , researches investment strategies , and sets risk management controls . billy earned a b . s . in mathematics from clark atlanta university in 1977 and an m . s . in statistics from carnegie - mellon university in 1979 . he graduated from harvard university , earning a ph . d in financial economics in 1989 jointly from the harvard business school and harvard department of economics , and also receiving his m . s . in business economics in 1987 . billy was a member of both leadership atlanta , class of 1994 , and leadership georgia , class of 1996 .",Safe Email
"final notice hi there , get the lowest home ioan r [ a ] tes , while you can . home ioan r [ a ] tes are still dropping , but for how much longer ? this service is * f * r * e * e * . our technology searches over 968 le nders and we match you instantly with up to 4 competing le nders . http : / / www . quikmort . info i made my original programs available to the teachers around me . they were getting the same kind of success . i finally decided i had to make my noun program available to teachers and parents around the nation . we have been working on it for over 2 years . many of you have waited patiently . thank you for your patience . mark at 27 months looked ? normal ? . he came from a good family who provided lots of stimulation . mark had one word - - ' ba ' as in ' ball . ' everything was ' ba . ' after a few days of orientation in the classroom , i presented the computer . the first day he sat at the computer for 20 minutes and pressed the ball , bus , bee on the intellikeys keyboard over and over again . he then looked at me and pointed to the ball and said ? ba ? then he pointed to the bee and said ' be ' and the bus and said ' bu . ' i was astonished and his mother started to cry . brian was a boy with down ' s syndrome . he was taking several medications . brian came from a nurturing family and extended family who provided him with every opportunity . his mother was a teacher and wanted what was best for him . he exhibited no language and was considerably behind his other friends with down ? s syndrome . we set up a noun program at school . at first he seemed disinterested . he looked at the pictures and sucked his thumb . the more we encouraged him to engage the keyboard , the more he sucked his thumb . we then paired him with a child who was very interested in the noun program . suddenly the two were fighting over who was next to pick a picture . he worked several times a week at the computer . at his 3 - year iep , the team shook their heads . they didn ' t understand . despite the track record of many students with down ? s syndrome , brian ' s language was his best skill . i smiled and his mother winked at me . we are discreet sheep ; we wait to see how the drove is going , and then go with the drove . - mark twain [ samuel langhornne clemens ] ( 1835 - 1910 )",Phishing Email
"visit us in the tropics ` , , ` , , ` , , ` florida / bahamas / cancun family holiday ! ! ! ! ` , , ` , , ` , , ` you have been selected to enter for a limited time only ! family getaway for 2 adults 3 children or 4 adults ! offer now available world wide for a limited time only ! if selected you could enjoy : 1 . 4 days 3 nights in magical orlando florida , home of disney world where you will enjoy the hospitality of either the comfort suites or holiday inn . have a blast with a free family pass to watermania water park in orlando . you will also receive the orlando "" magic card "" entitling you to hundreds of dollars worth of discounts in the orlando area ! ! ! ! ! ! 2 . then enjoy 3 days 3 nighs in sunny cocoa beach florida , living it up at the hilton overlooking the atlantic ocean ! ! ! put the kids to bed early . . . . . . and enjoy 2 complimentary adult casino cruise tickets ! ! ! ! ! 3 . a complimentary alamo rental car with unlimited mileage for your stay in florida ( must carry a mjor credit card for car rental deposit ) register now to take advantage of this once in a lifetime holiday and if you qualify enjoy . . . . . . . . this special online offer ! ! ! reply within 48 hours of receipt and you will also recieve : 2 bonus mini vacations > 4 days / 3 nights in beautiful cancun , mexico at the piramides cancun beach resort ! ! > 4 days / 3 nights in nassau , grand bahamas at the marriott crystal palace resort & casino all of this for only $ 678 for 2 adults and 3 children , or 4 adults ! ! ! ! ! ! ( if you do qualify you will need to secure promotional fees on a major credit card to guarantee your travel date ) to register go to : http : / / travelking . tzo . com this is not a contest , lottery or sweepstakes . you are qualified based on demographics such as age , area you live in , etc . qualified entrants will be contacted by one of our experienced travel representatives with the full details . only one phone call per household . ( all fields must be filled completely in order to be a valid entry . this info will remain completely confidential ! ) this covers all fees except for any incidentals such as phone , food , gratuities , and hotel taxes which are paid directly to the hotel .",Phishing Email
"prc committee meeting april 3 , 2001 you have been selected to serve on the 2001 vp performance review committee . this selection is based on your performance and recognizing that you possess the behaviors we are trying to underline , encourage and reward through our prc process . in serving on the committee we ' d like to underscore the important role you will play not only with respect to the vp prc , but also in setting the standards and guidance for prc ' s across enron . the prc is the foundation on which our talent is managed and rewarded . therefore , it is critical that you give it your full attention , prepare appropriately , and serve as champions for the process from an overall enron perspective . a meeting of the prc committee is scheduled for april 3 , 2001 , in the enron building 50 th floor boardroom to discuss mid - year 2001 prc . tele - conference / video conference will be provided where appropriate . an agenda for the meeting is attached for your review and information . please contact gina corteselli ( 713 - 345 - 3377 ) or jackie martin ( 713 - 345 - 3563 ) to confirm your participation . regards , dave",Safe Email
empty,Safe Email
"get new cialls softtabs for rockhard lnstant erectlons simply place half a tabl 3 t under your tounge 5 min before action , for results that last all day . retail price is $ 19 / plll buy from us today at a price of $ 3 . 40 nomor _ e",Phishing Email
"tw weekly 11 - 17 - 00 please see the attached file , and call if you have any questions ( ( 281 ) 647 - 0769 ) .",Safe Email
"i ' ve done it . . . . vince , thanks for this . the original sender of this resume , brian , works for me ! say , do you have any hot leads on any good hands - on electrical engineers interested in designing sensors ? cheers , scott - - - - - - - - - - - - - - - - - - - - - - forwarded by scott tholan / corp / enron on 01 / 30 / 2001 06 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - vince j kaminski @ ect 01 / 30 / 2001 05 : 45 pm to : scott tholan / corp / enron @ enron cc : subject : i ' ve done it . . . . scott , please , take a look at this resume . vince - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 30 / 2001 05 : 46 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : paula corey @ enron communications on 01 / 30 / 2001 01 : 03 pm to : vince j kaminski / hou / ect @ ect cc : subject : i ' ve done it . . . . vince - here you go . . . this has been reformatted - - - - - forwarded by paula corey / enron communications on 01 / 30 / 01 01 : 03 pm - - - - - brian mihura @ enron 01 / 30 / 01 11 : 52 am to : paula corey / enron communications @ enron communications cc : subject : i ' ve done it . . . . here is matt ' s resume as a msword doc .",Safe Email
"year end 2000 performance feedback note : you will receive this message each time you are selected as a reviewer . you have been selected to participate in the year end 2000 performance management process by providing meaningful feedback on specific employee ( s ) . your feedback plays an important role in the process , and your participation is critical to the success of enron ' s performance management goals . to complete requests for feedback , access pep at http : / / pep . corp . enron . com and select perform review under performance review services . you may begin providing feedback immediately and are requested to have all feedback forms completed by friday , november 17 , 2000 . if you have any questions regarding pep or your responsibility in the process , please contact the pep help desk at : houston : 1 . 713 . 853 . 4777 , option 4 london : 44 . 207 . 783 . 4040 , option 4 email : perfmgmt @ enron . com thank you for your participation in this important process . the following is a cumulative list of employee feedback requests with a status of "" open . "" once you have submitted or declined an employee ' s request for feedback , their name will no longer appear on this list . review group : enron feedback due date : nov 17 , 2000 employee name supervisor name date selected - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - andrews , naveen c rudi c zipter oct 31 , 2000 baxter , ashley david davies nov 02 , 2000 crenshaw , shirley j wincenty j kaminski oct 26 , 2000 kindall , kevin vasant shanbhogue oct 30 , 2000 lamas vieira pinto , rodrigo david port oct 31 , 2000 supatgiat , chonawee peyton s gibner oct 27 , 2000 tamarchenko , tanya v vasant shanbhogue oct 26 , 2000 villarreal , norma e sheila h walton oct 26 , 2000 walton , sheila h david oxley oct 27 , 2000 yaman , sevil vasant shanbhogue oct 27 , 2000 yuan , ding richard l carson oct 31 , 2000",Safe Email
